OTU_ID,CE1_1,SBE1_2,SE1_3,CE2_4,SBE2_5,SE2_6,CE3_7,SE3_8,SE2_9,Control1_10,C01_11,SB01_12,S01_13,C02_14,SB02_15,S02_16,C03_17,SB03_18,S03_19,C04_20,SB04_21,S04_22,C05_23,SB05_24,S05_25,C06_26,SB06_27,S06_28,Control2_29,C61_30,SB61_31,S61_32,C62_33,SB62_34,S62_35,C63_36,SB63_37,S63_38,C64_39,SB64_40,S64_41,C65_42,SB65_43,S65_44,C66_45,SB66_46,S66_47,Control3_48,C121_49,SB121_50,S121_51,C122_52,SB122_53,S122_54,C123_55,SB123_56,S123_57,C124_58,SB124_59,S124_60,C125_61,SB125_62,S125_63,C126_64,SB126_65,S126_66,Control4_67,C181_68,SB181_69,S181_70,SE1_71,C182_72,SB182_73,S182_74,SBE1_75,C183_76,SB183_77,S183_78,SBE2_79,C184_80,SB184_81,S184_82,CE3_83,C185_84,SB185_85,S185_86,CE2_87,C186_88,SB186_89,S186_90,Control5_91,PositiveControl_92,PositiveControl_93,PositiveControl_94,Water_95,Water_96
BOTU_1059,0,1,0,1,0,0,0,0,0,0,3,1,3,1,1,1,0,2,5,1,4,3,2,0,2,1,0,1,0,0,0,0,0,2,3,3,2,8,0,1,2,2,0,2,0,0,1,0,0,3,2,1,0,4,2,1,3,0,1,0,1,0,6,3,1,1,0,6,1,3,1,2,1,2,0,3,3,1,2,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0
BOTU_106,60,23,20,15,27,23,24,28,5,0,65,56,65,60,40,55,58,84,129,69,70,93,75,46,55,89,52,60,0,42,35,61,94,48,53,81,46,62,61,51,66,52,25,34,62,37,33,0,58,34,61,61,38,77,58,41,48,59,49,62,60,90,62,52,38,53,0,83,38,68,28,61,58,59,22,40,31,45,38,21,38,39,4,57,68,12,9,0,35,54,0,0,0,0,0,0
BOTU_1060,1,2,2,4,3,5,1,6,0,0,0,1,2,1,0,0,1,3,1,4,3,1,1,0,2,4,1,3,0,2,0,4,2,1,1,2,0,4,0,3,1,1,1,0,2,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,2,3,1,3,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
BOTU_1061,2,0,0,1,3,1,1,3,1,0,4,5,7,1,2,5,2,8,3,6,6,4,4,7,6,5,9,2,0,1,1,5,5,7,1,3,5,6,3,3,6,9,2,4,2,1,1,0,1,3,2,5,2,3,4,1,3,3,1,1,2,5,3,3,2,0,0,5,1,4,2,1,3,5,1,3,0,0,2,4,3,2,0,4,2,1,1,0,1,2,0,0,0,0,0,0
BOTU_1062,2,0,0,0,1,0,0,1,0,0,3,1,2,3,0,2,0,3,0,2,2,3,4,4,2,0,2,2,0,0,1,3,1,0,0,3,4,1,0,1,0,1,0,1,1,1,2,0,1,0,3,1,0,4,1,4,2,2,0,1,2,1,1,2,1,0,0,2,0,2,2,2,1,3,0,2,0,1,1,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0
BOTU_1063,5,0,0,0,0,0,0,0,0,0,2,3,1,0,4,1,1,4,4,6,1,6,3,4,4,3,2,1,0,3,1,3,1,1,4,1,4,5,1,2,5,3,0,3,4,1,0,0,3,1,2,4,1,3,3,0,3,2,1,1,2,3,1,0,0,1,0,3,4,1,1,0,0,2,0,1,1,1,1,1,3,2,0,3,1,0,0,0,2,2,0,0,0,0,0,0
BOTU_1064,0,1,1,0,0,0,0,0,0,0,2,6,1,3,1,2,4,3,3,2,3,5,2,3,1,1,1,3,0,0,1,2,2,1,0,2,2,3,2,2,3,3,3,2,3,1,1,0,0,3,2,4,1,2,1,0,0,1,5,3,0,4,2,3,1,3,0,1,0,3,1,3,3,1,0,0,0,1,1,1,1,1,0,1,9,0,0,0,0,4,0,0,0,0,0,0
BOTU_1065,8,3,1,0,2,0,3,1,1,0,1,2,2,1,1,3,0,2,3,2,0,1,1,2,2,0,0,2,0,1,0,1,1,1,1,1,1,3,2,0,2,2,0,0,3,0,1,0,0,0,2,2,0,5,1,0,2,1,0,0,1,0,1,0,0,0,0,2,0,1,3,0,2,2,2,1,3,1,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
BOTU_1066,1,2,6,2,0,0,0,2,0,0,1,0,2,3,2,5,1,2,2,1,3,1,1,3,2,5,3,3,0,2,1,3,4,1,0,3,1,1,0,1,2,1,1,3,0,0,1,0,0,3,1,4,0,2,1,2,1,4,2,1,3,2,3,2,1,2,0,1,0,3,1,3,0,1,1,1,1,0,1,0,3,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0
BOTU_1067,0,0,2,0,0,2,0,1,1,0,3,2,4,4,1,1,5,5,2,0,2,5,4,0,6,2,0,3,0,5,1,9,16,1,1,8,0,3,6,2,1,3,1,0,4,0,1,0,2,2,0,4,1,2,0,2,0,5,2,2,0,2,0,2,1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0
BOTU_1068,2,1,0,0,2,0,0,1,0,0,4,3,4,3,2,1,2,1,4,2,1,7,3,3,6,6,4,5,0,3,5,2,5,3,4,9,5,1,4,5,2,2,1,3,4,0,3,0,3,2,4,5,1,4,1,2,3,1,2,4,4,2,5,2,1,2,0,3,0,5,0,1,3,0,0,5,3,5,0,2,5,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0
BOTU_1069,10,35,11,13,42,18,18,21,4,0,12,6,10,10,7,3,7,18,17,13,15,16,12,12,12,11,10,18,0,3,5,7,18,11,11,17,12,14,18,10,9,9,6,9,7,8,9,0,10,7,7,13,2,18,3,8,6,3,3,12,16,12,17,11,5,9,0,11,4,12,4,6,7,9,3,4,4,1,6,0,4,3,2,9,6,5,2,0,5,1,0,0,0,0,0,0
BOTU_107,11,3,2,1,6,4,4,4,2,0,28,47,57,52,49,46,48,60,77,70,60,84,54,43,49,67,49,68,0,44,23,43,72,49,43,78,44,83,54,52,47,42,32,42,36,25,35,0,41,26,54,56,28,41,34,37,26,42,44,53,37,40,50,40,23,33,0,66,33,40,14,39,43,46,15,29,31,30,19,14,36,27,0,43,37,8,6,2,17,36,0,0,0,0,0,0
BOTU_1070,0,0,0,0,0,0,158,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1071,2,1,2,1,3,2,0,5,0,0,3,3,2,3,2,3,5,2,3,4,2,5,3,3,2,3,7,2,0,1,3,8,4,1,2,4,1,5,3,2,3,2,1,2,1,1,5,0,3,0,2,4,3,1,4,2,4,1,2,3,3,2,3,2,5,5,0,3,0,5,1,2,2,7,1,2,1,0,1,2,1,5,1,1,3,1,1,1,1,0,0,0,0,0,0,0
BOTU_1072,0,0,1,1,1,1,0,0,0,0,2,3,8,1,3,2,3,3,2,1,2,4,4,2,2,0,4,3,0,1,3,1,2,5,2,2,1,2,3,1,3,2,5,4,0,0,2,0,0,1,5,4,1,3,0,1,4,2,0,2,2,3,0,2,1,2,0,0,2,1,1,1,2,3,1,2,3,0,0,0,3,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0
BOTU_1073,2,0,3,1,2,2,0,2,1,0,3,6,5,3,0,2,2,6,3,1,5,6,4,5,3,5,2,5,0,1,5,3,4,3,4,7,2,13,2,0,3,5,2,1,2,2,3,0,3,2,8,1,2,4,0,0,4,3,3,4,2,2,3,1,4,6,0,4,2,3,0,2,1,2,0,2,1,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0
BOTU_1074,2,1,1,1,2,2,2,1,0,0,0,2,0,1,4,1,2,5,1,5,2,5,1,3,1,4,0,1,0,0,3,1,1,0,1,3,1,2,2,2,0,2,0,4,0,0,4,0,4,1,3,5,3,0,1,2,2,3,2,2,0,7,1,5,3,1,0,1,1,2,2,1,3,2,1,3,1,1,1,1,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0
BOTU_1075,2,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,2,2,4,1,2,1,3,1,1,4,3,0,0,2,1,1,2,3,2,3,2,2,1,2,2,2,0,2,2,0,2,0,1,1,0,1,0,1,2,0,1,2,1,0,1,2,1,3,3,0,0,1,2,1,0,1,1,0,0,2,0,1,0,3,2,3,0,1,3,0,0,0,0,2,0,0,0,0,0,0
BOTU_1076,1,0,0,0,1,1,1,1,0,0,1,2,3,1,0,0,5,1,4,1,1,3,3,1,4,1,0,2,0,0,0,2,0,4,1,2,1,5,4,2,1,2,5,2,1,1,2,0,1,1,3,0,1,0,1,0,1,1,0,0,4,0,1,0,2,0,0,2,1,2,1,0,2,0,0,1,1,2,0,2,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0
BOTU_1077,0,4,1,1,0,0,1,0,0,0,1,3,3,1,0,2,1,1,6,2,2,11,3,3,1,5,9,5,0,0,0,4,4,3,4,1,3,5,3,2,4,2,2,5,2,3,1,0,0,1,4,1,2,5,1,1,3,2,4,1,4,1,3,2,6,1,0,2,0,2,1,2,2,0,1,3,6,3,0,1,1,4,0,2,2,0,1,0,1,2,0,0,0,0,0,0
BOTU_1078,1,4,6,7,4,9,2,2,1,0,3,0,1,1,1,0,0,2,2,2,1,2,1,2,1,4,0,0,0,1,2,0,0,1,1,0,1,1,3,0,0,0,0,1,1,0,0,0,0,1,1,2,0,3,0,0,1,0,1,0,0,3,1,1,3,3,0,1,0,1,2,2,0,4,2,2,2,0,3,0,0,1,0,3,1,0,1,0,3,3,0,0,0,0,0,0
BOTU_1079,1,1,0,0,1,0,0,4,1,0,2,3,3,1,4,1,0,2,3,2,2,0,2,0,0,3,0,1,0,3,1,2,3,3,0,2,0,3,2,2,3,3,3,1,4,3,1,0,0,1,6,4,0,3,2,0,3,2,6,2,1,4,2,1,1,2,0,1,3,3,2,2,3,1,1,0,3,1,2,3,4,2,0,2,5,1,1,0,0,3,0,0,0,0,0,0
BOTU_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1080,0,0,0,0,2,0,0,1,0,0,0,2,0,3,0,0,0,5,3,1,3,3,2,2,1,2,2,0,0,0,0,1,2,3,2,3,0,1,1,1,0,1,2,1,1,2,3,0,1,2,2,3,2,3,2,2,2,2,1,1,2,2,1,2,1,1,0,5,2,0,0,3,4,4,0,1,1,1,0,0,1,1,0,3,1,0,1,1,2,1,0,0,0,0,0,0
BOTU_1081,0,0,1,0,0,0,0,0,0,0,1,2,3,1,0,1,1,4,7,2,3,5,3,1,2,3,5,4,0,1,1,1,3,3,2,4,1,5,2,0,1,3,1,0,1,1,2,0,3,2,1,4,0,1,1,0,0,0,0,3,3,1,0,2,1,1,0,1,1,0,0,2,0,0,0,3,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
BOTU_1082,1,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,2,0,4,4,4,0,1,1,1,4,1,3,0,1,3,0,2,1,0,0,1,1,2,3,2,2,1,0,4,1,1,0,2,1,0,3,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,2,2,1,0,1,4,2,1,1,0,3,3,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0
BOTU_1083,1,0,0,1,1,0,0,1,0,0,2,1,0,2,1,3,2,5,3,1,1,4,4,1,1,2,1,0,0,3,0,0,0,3,1,0,2,4,4,3,2,3,0,1,1,1,1,0,2,0,0,1,1,2,1,3,2,0,3,3,0,3,2,1,3,2,0,2,3,3,2,2,2,1,0,3,1,1,1,0,1,1,0,2,1,0,2,0,1,1,0,0,0,0,0,0
BOTU_1084,5,0,1,0,2,1,0,0,0,0,8,6,6,6,9,8,5,7,14,8,6,16,10,8,10,5,3,12,0,7,1,11,5,2,6,19,9,11,9,7,9,4,5,4,6,2,5,0,3,3,4,9,6,7,7,6,3,4,7,7,4,7,7,6,4,5,0,9,6,5,2,1,8,11,1,7,7,3,2,5,8,2,0,12,5,1,0,0,5,8,0,0,0,0,0,0
BOTU_1085,0,1,0,0,2,0,0,0,0,0,0,3,1,6,3,3,1,7,2,3,2,2,0,4,3,3,2,4,0,1,1,4,2,1,1,3,2,4,2,3,1,2,2,0,2,1,1,0,2,1,1,0,1,3,3,3,1,1,0,1,3,2,6,1,2,0,0,2,1,5,0,3,1,5,0,0,0,2,0,1,1,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0
BOTU_1086,1,0,2,0,1,1,0,0,0,0,2,1,1,3,1,2,0,2,0,1,1,4,1,2,1,3,0,2,0,0,0,2,5,1,0,2,0,3,1,1,1,0,1,1,0,3,0,0,2,0,3,0,1,2,2,0,2,1,0,2,4,2,2,1,0,2,0,2,1,4,0,0,2,1,0,0,1,0,2,0,1,2,0,4,1,0,0,0,2,1,0,0,0,0,0,0
BOTU_1087,2,0,1,0,2,0,0,0,0,0,2,4,4,3,4,1,0,3,5,3,4,8,8,4,2,9,2,4,0,0,1,5,3,4,3,7,4,2,2,5,4,4,1,3,2,6,1,0,2,2,4,2,0,6,1,1,4,5,2,4,4,2,6,4,1,3,0,3,3,3,0,4,4,4,1,0,3,3,1,2,2,4,0,5,1,0,0,0,2,2,0,0,0,0,0,0
BOTU_1088,1,1,0,1,3,0,2,3,0,0,4,0,2,1,3,0,2,1,4,5,2,3,2,1,4,4,0,3,0,2,1,1,2,0,0,1,1,3,1,0,7,1,2,2,1,0,2,0,1,2,0,1,0,1,1,2,0,0,0,1,1,3,7,1,1,1,0,2,0,0,0,1,1,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BOTU_1089,2,1,1,0,4,4,3,1,0,0,0,1,2,1,1,1,0,7,6,0,1,6,2,0,1,0,0,3,0,5,0,1,0,0,1,2,0,0,3,1,2,1,4,1,1,2,2,0,2,2,2,1,1,1,1,1,1,1,0,0,3,0,3,0,0,0,0,1,2,1,1,2,1,1,0,0,1,1,0,1,2,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0
BOTU_109,4,45,9,14,17,11,21,12,3,0,18,30,33,22,65,15,28,39,58,31,32,48,22,25,27,33,29,29,0,20,11,81,74,21,22,42,11,39,16,52,24,26,15,15,13,11,11,0,24,16,36,19,12,14,26,39,20,12,15,19,25,21,25,21,20,36,0,20,9,21,4,7,7,28,9,7,11,4,7,2,9,13,2,15,13,1,0,1,16,12,1,0,0,0,0,0
BOTU_1090,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,3,2,0,2,5,1,4,0,1,1,23,0,2,0,2,4,1,1,0,0,0,1,1,4,1,0,1,0,0,2,0,1,3,0,2,0,0,3,0,0,0,3,1,1,4,0,1,0,1,0,5,2,2,1,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
BOTU_1091,2,0,0,2,1,2,1,2,0,0,3,2,2,2,2,0,1,1,1,6,3,3,2,4,2,3,2,2,0,3,1,1,2,2,3,3,0,1,3,0,4,0,0,1,1,2,2,0,1,1,1,2,2,1,1,0,0,1,0,2,0,3,3,2,0,1,0,5,1,2,0,3,3,1,0,2,0,1,2,0,1,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0
BOTU_1092,1,1,0,0,1,0,0,2,0,0,9,9,10,8,7,6,3,16,24,20,13,24,13,11,10,11,11,11,0,9,4,6,11,9,10,7,7,15,10,13,8,1,7,12,6,3,5,0,6,6,12,9,9,8,12,9,6,9,9,10,6,12,7,2,5,6,0,16,8,10,4,8,6,12,2,5,7,6,2,7,6,8,0,10,12,1,3,1,7,8,0,0,0,0,0,0
BOTU_1093,1,0,0,0,0,0,0,1,0,0,5,1,0,0,2,0,3,3,1,0,0,1,2,3,2,4,0,1,0,1,0,2,0,1,2,2,4,2,0,0,0,1,0,1,1,2,0,0,0,3,1,3,2,1,1,0,2,0,0,0,2,2,2,1,0,2,0,0,1,5,1,1,2,4,1,2,2,0,1,1,1,3,0,3,3,0,0,0,0,1,0,0,0,0,0,0
BOTU_1094,1,1,2,1,3,0,3,2,0,0,2,2,5,5,1,2,0,3,7,1,3,5,4,4,3,4,3,1,0,1,0,2,2,1,2,2,1,2,1,3,0,2,0,0,1,0,3,0,1,1,1,3,0,3,3,2,0,0,0,3,1,2,4,2,1,0,0,0,1,0,0,3,2,1,0,2,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
BOTU_1095,0,1,0,0,1,0,0,2,0,0,1,4,0,0,2,2,2,5,3,4,2,1,1,2,1,0,1,1,0,3,0,1,5,2,2,3,2,1,2,0,2,2,1,1,0,1,0,0,0,3,3,3,0,0,2,1,0,0,1,1,2,1,7,0,1,0,0,0,1,0,2,2,3,3,0,2,1,0,1,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0
BOTU_1096,6,2,10,10,9,16,3,15,0,0,1,3,1,4,0,0,1,2,2,4,2,3,2,2,0,2,0,0,0,1,2,2,0,0,2,0,4,3,2,0,1,1,1,2,3,1,2,0,1,1,3,1,1,0,1,0,2,1,4,3,2,1,1,2,0,3,0,4,1,0,1,2,1,2,1,3,0,0,0,1,2,0,0,5,2,0,0,0,0,4,0,0,0,0,0,0
BOTU_1097,8,17,16,11,14,6,7,6,1,0,1,1,1,3,0,1,1,1,2,0,1,4,1,1,0,1,0,1,0,2,0,0,1,3,2,3,3,3,0,1,0,0,2,4,0,1,1,0,1,2,0,2,0,1,2,0,0,2,1,2,1,1,1,1,0,1,0,2,1,0,2,2,0,1,1,2,0,0,2,1,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0
BOTU_1098,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,2,2,2,1,5,0,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1099,3,0,0,0,1,0,1,2,1,0,1,1,0,2,1,3,2,0,7,3,2,3,6,4,1,2,0,3,0,0,3,2,7,4,2,9,3,4,3,6,4,2,4,3,6,0,3,0,3,2,5,4,2,5,2,4,2,5,3,4,1,2,3,6,3,5,0,9,1,0,2,3,5,7,0,0,1,1,2,1,3,2,0,0,8,0,0,0,1,1,0,0,0,0,0,0
BOTU_11,975,2629,2358,2386,2856,1962,1825,2351,634,0,421,335,415,402,386,414,390,514,636,496,394,593,494,374,395,454,451,511,0,402,219,503,696,460,473,496,283,556,385,330,397,402,216,364,299,240,236,0,390,223,542,616,202,550,377,457,513,592,389,660,551,546,678,429,362,474,0,589,358,501,462,447,478,595,445,314,355,232,510,207,336,418,48,554,586,156,129,19,289,531,0,0,0,0,0,0
BOTU_110,17,9,4,6,11,4,6,2,4,0,35,45,59,48,41,41,30,37,67,62,44,97,44,43,50,69,34,44,0,36,26,47,51,30,48,64,33,70,37,39,40,45,44,41,36,28,29,0,42,31,53,40,22,43,31,33,40,37,29,39,37,38,32,35,27,29,0,47,27,43,19,43,26,45,23,32,25,25,27,13,32,28,1,32,42,4,3,1,17,30,0,0,0,0,0,0
BOTU_1100,0,4,1,2,5,2,1,1,0,0,1,2,0,2,1,1,2,5,6,2,3,1,2,0,1,2,3,2,0,1,1,0,1,0,1,1,0,3,1,1,1,1,0,2,0,0,1,0,1,3,1,3,0,0,1,1,0,1,2,1,1,1,4,0,3,0,0,1,0,0,1,3,0,3,0,1,1,0,1,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
BOTU_1101,1,0,2,2,0,0,0,3,1,0,2,1,0,3,1,1,0,4,2,2,4,2,2,1,2,2,0,1,0,0,2,3,4,2,0,4,1,4,1,3,0,0,0,1,1,0,2,0,0,0,1,3,0,0,2,1,0,1,0,2,0,0,2,1,0,4,0,3,0,2,0,2,1,1,0,0,1,1,1,0,2,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0
BOTU_1102,5,1,3,5,2,3,2,4,1,0,2,4,5,1,3,7,6,2,5,0,3,3,1,4,3,3,2,5,0,3,4,3,1,5,4,7,2,1,1,1,0,1,3,4,0,6,0,0,1,3,3,3,1,5,5,2,2,6,3,2,3,4,5,1,1,1,0,1,6,1,0,7,1,3,2,3,1,3,0,1,5,3,0,3,1,2,2,0,1,2,0,0,0,0,0,0
BOTU_1103,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,3,2,2,3,4,2,3,3,2,4,1,3,3,0,2,2,0,3,1,1,3,1,1,3,2,2,5,2,0,1,4,1,0,1,0,0,2,1,1,2,2,1,2,1,1,0,1,1,1,1,1,0,4,2,3,1,2,1,1,0,1,1,1,1,0,0,3,0,2,0,1,0,0,0,2,0,0,0,0,0,0
BOTU_1104,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,4,6,4,2,0,1,2,2,5,1,0,0,1,0,4,2,1,3,2,0,11,1,2,0,7,1,2,4,2,0,0,2,0,4,2,2,2,0,1,0,2,21,1,1,0,0,3,0,0,0,2,1,1,0,0,1,3,0,0,2,0,0,1,1,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0
BOTU_1105,1,0,0,0,1,1,0,0,0,0,2,1,2,2,0,1,0,3,2,2,2,2,1,2,3,1,1,1,0,1,1,0,1,4,1,2,0,0,3,1,1,3,0,2,3,1,1,0,0,1,1,1,1,1,1,1,1,1,3,2,5,2,0,1,1,1,0,2,1,2,1,2,2,2,1,1,0,2,2,1,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0
BOTU_1106,2,1,5,4,2,3,2,2,0,0,4,2,4,2,1,5,2,6,4,3,0,4,3,3,2,4,1,2,0,1,0,3,3,2,5,6,3,7,2,4,2,7,1,3,4,0,1,0,4,3,2,2,4,5,2,5,0,1,0,7,3,2,5,2,2,2,0,3,2,0,0,2,1,3,1,3,1,3,2,1,2,3,0,2,2,1,0,0,0,2,0,0,0,0,0,0
BOTU_1107,1,2,7,5,3,7,0,7,1,0,3,3,2,2,3,2,3,3,2,7,2,4,4,1,3,1,3,2,0,0,0,6,6,0,4,2,2,2,2,0,2,1,0,1,4,1,1,0,0,0,2,4,1,5,2,1,4,2,6,4,3,5,6,2,4,2,0,2,2,1,2,1,1,3,1,2,3,1,2,2,4,4,0,2,3,1,1,0,1,3,0,0,0,0,0,0
BOTU_1108,3,7,2,0,12,4,6,2,1,0,5,4,3,1,1,2,3,2,2,1,5,2,3,4,1,6,3,6,0,2,2,4,2,3,6,4,1,7,0,0,1,2,0,1,2,3,1,0,3,2,2,3,1,7,1,1,2,3,6,4,3,5,4,1,3,0,0,5,1,1,1,1,2,4,2,3,1,1,2,1,6,1,0,6,0,0,0,0,0,4,0,0,0,0,0,0
BOTU_1109,0,0,0,2,0,0,0,0,0,0,3,2,1,2,1,0,2,2,5,4,3,5,3,1,1,2,0,3,0,1,1,1,2,3,0,0,3,3,2,1,2,1,1,0,2,3,2,0,3,1,2,2,2,1,1,0,0,1,1,1,1,1,2,1,0,1,0,1,2,1,2,1,2,2,0,2,1,1,0,1,2,0,0,5,2,0,1,0,1,0,0,0,0,0,0,0
BOTU_111,74,78,106,116,87,98,58,84,18,0,47,42,46,51,34,60,38,67,97,56,53,79,34,56,43,63,58,58,0,39,24,40,59,50,47,67,34,56,30,29,42,42,23,40,37,26,33,0,42,20,61,72,24,57,32,49,50,54,45,58,51,52,59,58,38,41,0,67,37,39,28,52,49,65,19,29,25,20,24,23,32,49,2,56,54,13,17,0,20,46,0,0,0,0,0,0
BOTU_1110,2,4,1,7,4,5,2,7,3,0,0,8,8,3,1,3,7,12,8,4,3,9,5,3,1,12,1,5,0,7,3,8,11,12,3,10,4,5,7,1,6,9,4,7,1,4,7,0,4,1,3,5,2,4,4,2,4,5,2,7,1,10,7,2,2,5,0,2,1,3,0,5,6,7,3,2,6,2,3,2,1,5,1,4,2,0,0,0,2,3,0,0,0,0,0,0
BOTU_1111,1,2,0,0,0,0,0,0,0,0,3,1,2,3,0,0,2,2,3,3,1,5,2,2,0,4,2,2,0,0,0,1,0,0,3,1,1,2,2,2,2,1,1,1,0,1,4,0,1,0,4,3,0,3,1,0,2,1,1,1,1,2,0,1,2,2,0,4,3,0,1,1,1,1,2,1,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0
BOTU_1112,4,1,2,1,2,1,0,3,0,0,3,2,0,2,0,2,4,3,7,6,4,7,2,3,1,6,1,4,0,0,1,2,3,1,6,5,1,3,3,2,2,3,1,1,1,0,0,0,3,3,3,3,4,2,1,2,1,4,1,1,1,3,1,7,3,5,0,2,1,3,0,4,1,1,0,3,2,1,1,0,1,1,0,3,1,0,1,0,0,2,0,0,0,0,0,0
BOTU_1113,0,4,0,1,0,1,1,0,2,0,3,3,3,2,3,6,1,1,9,1,7,0,2,7,2,9,4,11,0,5,1,2,3,3,1,6,7,4,2,7,2,1,0,0,0,3,1,0,4,1,2,5,2,2,1,1,0,2,5,3,1,4,2,0,0,2,0,0,6,8,0,0,3,1,3,2,1,1,0,0,2,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0
BOTU_1114,2,0,0,0,0,0,0,0,0,0,1,7,3,2,1,4,0,1,1,0,2,2,0,0,1,2,1,1,0,0,0,0,0,2,0,4,1,7,0,1,3,3,4,2,0,2,2,0,0,2,2,2,2,2,1,1,0,0,0,2,3,0,1,1,1,1,0,0,2,1,0,1,2,3,0,2,1,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BOTU_1115,2,2,1,1,1,2,2,2,1,0,0,3,0,2,0,0,1,2,3,2,2,3,1,1,2,0,4,0,0,1,0,1,1,0,0,4,1,0,2,2,4,0,1,0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,2,3,0,2,4,1,1,1,0,1,0,0,2,2,0,1,0,0,0,0,0,2,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0
BOTU_1116,1,3,1,0,1,0,0,0,1,0,0,5,1,0,0,0,0,1,0,2,1,2,1,3,3,3,4,3,0,0,2,17,3,3,1,4,1,1,2,0,1,3,0,1,0,2,2,0,5,4,2,0,0,0,3,1,1,0,5,0,0,2,4,0,0,1,0,4,1,2,1,0,2,1,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
BOTU_1117,5,2,4,4,4,5,1,2,1,0,1,6,4,4,2,3,3,2,6,1,5,2,1,2,2,4,2,5,0,3,1,1,5,2,3,9,3,6,1,2,6,2,0,4,2,4,3,0,2,2,2,4,3,4,3,1,3,1,3,4,3,2,0,8,6,2,0,4,2,1,1,4,4,3,1,2,1,0,3,1,1,2,0,5,2,0,0,0,0,1,0,0,0,0,0,0
BOTU_1118,0,2,1,0,2,1,0,1,0,0,0,0,1,1,2,1,1,1,0,1,1,3,3,0,0,1,1,0,0,0,0,2,1,3,5,0,1,1,0,3,1,0,3,0,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,1,1,0,2,2,1,0,0,2,0,4,3,1,1,3,1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0
