OTU,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_5600,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),BOTU_5600_SAR324_clade(Marine_group_B)
BOTU_5595,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,BOTU_5595_Devosia
BOTU_5607,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,BOTU_5607_AKIW781
BOTU_5606,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Metachlamydia,BOTU_5606_Candidatus_Metachlamydia
BOTU_5598,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,unidentified,BOTU_5598_Steroidobacteraceae
BOTU_5605,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_5605_Acidimicrobiia
BOTU_5603,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_5603_Haliangium
BOTU_5599,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_5599_Actinobacteria
BOTU_5609,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,unidentified,unidentified,BOTU_5609_Micavibrionales
BOTU_5608,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,unidentified,unidentified,BOTU_5608_Acidobacteriales
BOTU_5611,Bacteria,Verrucomicrobiota,Verrucomicrobiae,UA11,UA11,UA11,BOTU_5611_UA11
BOTU_5616,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,unidentified,BOTU_5616_Ardenticatenaceae
BOTU_5614,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unidentified,BOTU_5614_Pedosphaeraceae
BOTU_5613,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,BOTU_5613_Sericytochromatia
BOTU_5615,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,BOTU_5615_Aquicella
BOTU_5622,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5622_Gemmataceae
BOTU_5618,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,BOTU_5618_Candidatus_Protochlamydia
BOTU_5619,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_5619_0319-6G20
BOTU_5630,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5630_unidentified
BOTU_5621,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,BOTU_5621_A4b
BOTU_5617,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,BOTU_5617_Acetobacteraceae
BOTU_5612,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,BOTU_5612_Phenylobacterium
BOTU_5620,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,unidentified,unidentified,BOTU_5620_Acidobacteriales
BOTU_5624,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_5624_C0119
BOTU_5625,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,unidentified,unidentified,BOTU_5625_Micavibrionales
BOTU_5629,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,BOTU_5629_Silvanigrella
BOTU_5626,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_5626_Vicinamibacterales
BOTU_5627,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus-Caldovatus,BOTU_5627_Craurococcus-Caldovatus
BOTU_5623,Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,0319-7L14,0319-7L14,BOTU_5623_0319-7L14
BOTU_5628,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,BOTU_5628_Acetobacteraceae
BOTU_5635,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5635_Isosphaeraceae
BOTU_5631,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722,BOTU_5631_AKYG1722
BOTU_5636,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,BOTU_5636_Parcubacteria
BOTU_5634,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,BOTU_5634_Spirosoma
BOTU_5637,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,BOTU_5637_AKIW781
BOTU_5633,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,BOTU_5633_Candidatus_Amoebophilus
BOTU_5639,Bacteria,Planctomycetota,Planctomycetes,unidentified,unidentified,unidentified,BOTU_5639_Planctomycetes
BOTU_5640,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,BOTU_5640_A4b
BOTU_5632,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,BOTU_5632_Armatimonadales
BOTU_5641,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unidentified,BOTU_5641_Roseiflexaceae
BOTU_5646,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,BOTU_5646_Fimbriiglobus
BOTU_5638,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,BOTU_5638_mle1-27
BOTU_5645,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,BOTU_5645_Spirosoma
BOTU_5643,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,unidentified,BOTU_5643_Nostocaceae
BOTU_5650,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5650_unidentified
BOTU_5642,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,unidentified,unidentified,BOTU_5642_Flavobacteriales
BOTU_5648,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5648_Gemmataceae
BOTU_5644,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,unidentified,unidentified,BOTU_5644_Cytophagales
BOTU_5647,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,BOTU_5647_RB41
BOTU_5651,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5651_WD2101_soil_group
BOTU_5663,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5663_unidentified
BOTU_5654,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5654_Gemmataceae
BOTU_5659,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5659_WD2101_soil_group
BOTU_5653,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,BOTU_5653_Reyranella
BOTU_5649,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,BOTU_5649_Sandaracinus
BOTU_5655,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_5655_TK10
BOTU_5664,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5664_unidentified
BOTU_5658,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,unidentified,BOTU_5658_Holosporaceae
BOTU_5660,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5660_Gemmataceae
BOTU_5652,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_5652_Gammaproteobacteria
BOTU_5656,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Acidipila,BOTU_5656_Acidipila
BOTU_5667,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5667_WD2101_soil_group
BOTU_5662,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,BOTU_5662_67-14
BOTU_5665,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,BOTU_5665_Anaeromyxobacter
BOTU_5669,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5669_Isosphaeraceae
BOTU_5661,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_5661_Gaiellales
BOTU_5657,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_5657_Actinobacteria
BOTU_5678,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5678_unidentified
BOTU_5668,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified,BOTU_5668_Polyangia
BOTU_5671,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5671_Isosphaeraceae
BOTU_5672,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5672_Gemmataceae
BOTU_5670,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_5670_Gammaproteobacteria
BOTU_5676,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,BOTU_5676_A4b
BOTU_5674,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae,BOTU_5674_Longimicrobiaceae
BOTU_5675,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_5675_0319-6G20
BOTU_5682,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5682_Isosphaeraceae
BOTU_5666,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,BOTU_5666_Limnobacter
BOTU_5684,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5684_unidentified
BOTU_5680,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_5680_C0119
BOTU_5677,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,BOTU_5677_Blfdi19
BOTU_5673,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,BOTU_5673_Nordella
BOTU_5685,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unidentified,BOTU_5685_Roseiflexaceae
BOTU_5691,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5691_unidentified
BOTU_5679,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,BOTU_5679_Sphingomonas
BOTU_5681,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,BOTU_5681_Acetobacteraceae
BOTU_5687,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,BOTU_5687_Lineage_IIb
BOTU_5688,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,unidentified,unidentified,BOTU_5688_Planctomycetales
BOTU_5683,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_5683_Haliangium
BOTU_5697,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5697_unidentified
BOTU_5686,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,BOTU_5686_Fimbriimonadaceae
BOTU_5690,Bacteria,WS2,WS2,WS2,WS2,WS2,BOTU_5690_WS2
BOTU_5694,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5694_WD2101_soil_group
BOTU_5693,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5693_Gemmataceae
BOTU_5689,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),BOTU_5689_SAR324_clade(Marine_group_B)
BOTU_5695,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,BOTU_5695_SM1A02
BOTU_5705,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,BOTU_5705_Mitochondria
BOTU_5698,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,BOTU_5698_MB-A2-108
BOTU_5702,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,BOTU_5702_A4b
BOTU_5692,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,Candidatus_Koribacter,BOTU_5692_Candidatus_Koribacter
BOTU_5699,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,BOTU_5699_Latescibacterota
BOTU_5704,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5704_WD2101_soil_group
BOTU_5710,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5710_unidentified
BOTU_5703,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,BOTU_5703_Saccharimonadales
BOTU_5696,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_5696_Gaiellales
BOTU_5701,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,unidentified,unidentified,BOTU_5701_Micavibrionales
BOTU_5707,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,unidentified,BOTU_5707_Parachlamydiaceae
BOTU_5712,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,Candidatus_Woesebacteria,BOTU_5712_Candidatus_Woesebacteria
BOTU_5709,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_5709_0319-6G20
BOTU_5706,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_5706_Vicinamibacterales
BOTU_5711,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_5711_Bdellovibrio
BOTU_5700,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,BOTU_5700_SC-I-84
BOTU_5715,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_5715_Bdellovibrio
BOTU_5708,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,BOTU_5708_Steroidobacter
BOTU_5713,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,BOTU_5713_IMCC26256
BOTU_5718,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,BOTU_5718_MB-A2-108
BOTU_5721,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,BOTU_5721_JG30-KF-AS9
BOTU_5720,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,BOTU_5720_Sumerlaea
BOTU_5714,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,BOTU_5714_TRA3-20
BOTU_5730,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5730_unidentified
BOTU_5719,Bacteria,Actinobacteriota,Thermoleophilia,unidentified,unidentified,unidentified,BOTU_5719_Thermoleophilia
BOTU_5727,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5727_WD2101_soil_group
BOTU_5728,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5728_WD2101_soil_group
BOTU_5717,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus,BOTU_5717_Tumebacillus
BOTU_5716,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,unidentified,BOTU_5716_Diplorickettsiaceae
BOTU_5726,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,BOTU_5726_Gemmata
BOTU_5724,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,BOTU_5724_KD3-10
BOTU_5722,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,BOTU_5722_mle1-27
BOTU_5723,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,unidentified,BOTU_5723_Rickettsiaceae
BOTU_5725,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,BOTU_5725_Blfdi19
BOTU_5734,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5734_unidentified
BOTU_5729,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_5729_Pajaroellobacter
BOTU_5735,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_5735_WD2101_soil_group
BOTU_5738,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5738_unidentified
BOTU_5731,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,unidentified,unidentified,BOTU_5731_Chitinophagales
BOTU_5732,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_5732_Haliangium
BOTU_5733,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,BOTU_5733_Kapabacteriales
BOTU_5739,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5739_Isosphaeraceae
BOTU_5737,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_5737_Bdellovibrio
BOTU_5741,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,BOTU_5741_Berkelbacteria
BOTU_5736,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,unidentified,BOTU_5736_Blastocatellaceae
BOTU_5745,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,BOTU_5745_Berkelbacteria
BOTU_5747,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,unidentified,BOTU_5747_Ardenticatenaceae
BOTU_5740,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_5740_0319-6G20
BOTU_5743,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Acidipila,BOTU_5743_Acidipila
BOTU_5746,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_5746_Gaiellales
BOTU_5749,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,BOTU_5749_OM27_clade
BOTU_5742,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,unidentified,BOTU_5742_Diplorickettsiaceae
BOTU_5751,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,BOTU_5751_Saccharimonadales
BOTU_5748,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,BOTU_5748_SM2D12
BOTU_5750,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified,BOTU_5750_Chloroflexi
BOTU_5759,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5759_unidentified
BOTU_5744,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,BOTU_5744_Rhizobiales
BOTU_5756,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5756_Gemmataceae
BOTU_5753,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_5753_Haliangium
BOTU_5752,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,unidentified,BOTU_5752_Neisseriaceae
BOTU_5758,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_5758_Vicinamibacterales
BOTU_5754,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinivorax,BOTU_5754_Chitinivorax
BOTU_5760,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,BOTU_5760_Acetobacteraceae
BOTU_5765,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5765_Gemmataceae
BOTU_5766,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,BOTU_5766_Parcubacteria
BOTU_5755,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_5755_Actinobacteria
BOTU_5763,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_5763_0319-6G20
BOTU_5761,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,BOTU_5761_Fimbriimonadaceae
BOTU_5757,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,unidentified,unidentified,BOTU_5757_Elsterales
BOTU_5768,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,unidentified,BOTU_5768_Ktedonobacteraceae
BOTU_5767,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_5767_Bdellovibrio
BOTU_5764,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,BOTU_5764_Phaselicystis
BOTU_5770,Bacteria,Cyanobacteria,Cyanobacteriia,unidentified,unidentified,unidentified,BOTU_5770_Cyanobacteriia
BOTU_5762,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_5762_Actinobacteria
BOTU_5769,Bacteria,Myxococcota,unidentified,unidentified,unidentified,unidentified,BOTU_5769_Myxococcota
BOTU_5773,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,BOTU_5773_Chthonomonas
BOTU_5774,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,BOTU_5774_Verrucomicrobium
BOTU_5771,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,unidentified,BOTU_5771_Unknown_Family
BOTU_5776,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5776_Isosphaeraceae
BOTU_5772,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unidentified,BOTU_5772_Myxococcaceae
BOTU_5777,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5777_Gemmataceae
BOTU_5782,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Paludisphaera,BOTU_5782_Paludisphaera
BOTU_5779,Bacteria,Patescibacteria,unidentified,unidentified,unidentified,unidentified,BOTU_5779_Patescibacteria
BOTU_5775,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,BOTU_5775_P3OB-42
BOTU_5780,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,BOTU_5780_Chthonomonas
BOTU_5784,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,BOTU_5784_NS11-12_marine_group
BOTU_5781,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,unidentified,BOTU_5781_Longimicrobiaceae
BOTU_5783,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,BOTU_5783_67-14
BOTU_5792,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_5792_unidentified
BOTU_5788,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5788_Gemmataceae
BOTU_5778,Bacteria,Actinobacteriota,Acidimicrobiia,unidentified,unidentified,unidentified,BOTU_5778_Acidimicrobiia
BOTU_5787,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_5787_Gemmatimonadaceae
BOTU_5791,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_5791_Isosphaeraceae
BOTU_5785,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_5785_Gammaproteobacteria
BOTU_5789,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,BOTU_5789_Chthoniobacter
BOTU_5793,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,unidentified,unidentified,BOTU_5793_Planctomycetales
BOTU_5790,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_5790_Gemmataceae
